308290737;JesÃºs;Wright;Wheeler;M;S;02/11/2003
406880088;Irma;Elizondo;Jerez;F;S;04/10/2012
301940346;Boris;Cordero;Reyes;F;V;09/08/1961
208870875;Nuria;Paniagua;Hurtado;M;S;27/06/2003
704950474;Alejandro;OrdoÃ±ez;Cortes;F;U;19/07/1986
501710992;Valeria;Sancho;Jerez;M;D;18/02/1962
102020038;Wendy;Rivera;Mendez;F;C;01/08/2009
601310535;Jorge;Alvarado;Noguera;M;C;09/06/2017
207280492;Brenda;Cruz;Fuentes;F;D;26/07/1967
304820852;Hilda;Wright;ChÃ¡ves;F;U;14/07/2010
602460037;Karen;Mora;Barboza;F;D;02/08/1960
205760682;Fabiola;Aguero;White;M;V;10/08/2017
204170879;Zaida;Palma;Rivera;F;C;30/03/2002
403600485;Clemencia;Sancho;Huertas;F;C;31/12/2002
206320988;Andrea;Ugarte;Madrigal;M;S;23/01/2002
504000434;Camilo;Wong;Aguilar;F;V;15/09/1971
505800238;Astrid;Izaguirre;Blandon;M;U;08/06/2014
702750014;Samiel;Caballero;Wade;F;D;30/04/2004
204780512;Lourdes;DurÃ¡n;Monestel;M;D;07/05/1999
704020764;JosÃ©;Carranza;Infante;M;V;23/09/1991
707110358;Francisco;SaborÃ­o;De la O;M;V;13/03/1996
707300143;Gabriela;Caballero;Artiaga;F;V;03/04/1987
701850470;Gerardo;Carranza;Noguera;F;S;23/04/1977
501150958;Zulema;Hurtado;OrdoÃ±ez;M;C;09/11/1964
302290027;Rebeca;Torres;SÃ¡enz;F;U;17/11/1994
204210644;Wenceslao;Warren;Pomares;M;D;30/03/1995
307790702;Karla;Fonseca;Mendez;F;C;27/05/1989
308220185;Norman;Cubero;Salas;M;C;31/06/2017
405180945;Silvio;Ruiz;Lara;M;V;02/05/1972
406760766;YehÃºdi;Walker;Pomares;F;V;26/03/1994
601100182;RosalÃ­a;Domingues;Quiroga;M;S;31/01/1976
603570281;Carmen;Sequeira;Navas;M;V;15/09/2002
409720550;Mauricio;Carranza;AragÃ³n;M;C;13/04/1982
702510835;Silvia;Pacheco;Esquivel;F;U;29/01/1996
602270223;Katia;Cubero;Molinares;F;S;14/10/1989
606410786;Yolanda;QuirÃ³s;Villagra;F;U;05/06/1962
309010829;Danilo;Blandon;Villegas;M;V;27/11/2003
309090043;Gabriela;Cortes;Reyes;M;U;10/12/1975
603820873;Gilberto;Zamora;Alvarado;F;S;26/07/1980
408550988;Merlina;Villanueva;Picado;F;D;24/04/1971
708680894;Yirlania;Murillo;Williams;F;V;25/06/1964
302860185;Zulema;Ugarte;Acevedo;M;U;12/06/1993
600290689;Carolina;Mata;Palacios;M;U;03/08/1979
604510932;Yenori;Fajardo;SÃ¡enz;M;S;22/04/1973
107470291;Yonan;Ruiz;Izaguirre;M;S;23/01/1992
605280297;Elena;MarÃ­n;Bermudez;M;U;31/05/2006
604220945;Edu;Herrera;Redondo;M;V;30/12/2011
400870139;Fabiola;Bermudez;Acevedo;F;S;20/05/1998
107460052;Norman;VizcaÃ­no;Esquivel;M;U;07/03/1997
104900553;Rigoberto;Cambronero;Vindas;F;D;02/02/1975
101560068;Morticia;Artiaga;Valdez;M;V;07/05/1978
702350320;Armando;Lagos;Ulloa;F;S;13/05/1970
304150053;Ernesto;Cruz;Hidalgo;M;C;24/10/2014
207390563;Tania;Lagos;Parra;F;U;05/05/1977
701000060;Zoe;Sancho;Matarrita;M;S;11/09/1965
706100902;Hellen;Escalante;Alvares;F;U;29/06/1974
105920774;Kenyi;Ward;Manzanares;M;C;10/04/1979
103850984;Julio;Cordero;SanabrÃ­a;F;V;19/09/2004
202120158;Aurora;Caballero;Izaguirre;F;C;20/10/1962
607260727;Saul;Sibaja;Ward;F;D;25/02/1973
102580632;Paula;IbanÃ©z;Esquivel;F;V;16/11/1973
407980040;Hilda;Angulo;Watson;F;S;27/11/2001
102840715;Nora;Williams;Walters;F;S;19/06/1985
105420794;Lourdes;Galan;DÃ­az;F;U;25/09/1993
508860723;Daniel;Hidalgo;MarÃ­n;F;C;12/08/1983
602210034;Simey;QuirÃ³s;Esquivel;F;C;31/12/1998
704770225;Denis;LÃ³pez;JuÃ¡rez;M;C;29/03/1980
400490331;Giovanna;Alvarado;Aguilera;M;V;04/04/1979
103930232;Romel;EstupiÃ±an;Acevedo;M;V;09/07/2014
709590330;Andres;Talavera;Escalante;F;C;13/08/2011
103910875;Jairo;Mena;Monestel;M;C;09/01/2009
102000931;Ana;Domingues;Varela;M;D;12/10/2004
205860249;Wilgem;Warren;Izaguirre;F;U;21/01/1974
607280066;Hugo;Pacheco;Brenes;M;U;17/01/1999
100720857;FÃ©lix;Quiroga;Quintero;F;U;09/02/1972
700420039;Brandon;White;Monestel;M;V;20/12/1995
600560554;Yvone;EstupiÃ±an;Monestel;M;C;13/11/1999
701550705;Sharon;Barrantes;NuÃ±ez;F;S;23/04/2007
705920534;Pedro;EstupiÃ±an;Barrantes;F;U;01/09/2011
704720391;Wilgem;Valencia;Angulo;M;C;27/09/2011
308830480;Irma;Arias;Watson;M;S;31/08/2011
308630177;Paula;Sanchez;Angulo;M;S;04/05/2017
406170931;Nestor;Elizondo;Fajardo;F;C;24/01/1987
208410173;Ulises;Talavera;VizcaÃ­no;F;C;02/09/1998
606290199;Jairo;Huertas;FernÃ¡ndez;M;S;18/05/1977
107250499;Viviana;Angulo;Elizondo;M;D;04/03/2013
500560998;Francisco;Alvarado;Mora;M;U;31/07/2011
304290862;FÃ©lix;Quesada;Alvarado;F;S;21/08/1968
107970983;German;LÃ­;DurÃ¡n;F;V;12/01/1980
409420920;Gilberto;Walker;Noguera;M;V;08/03/2018
202300868;Yvone;Blanco;Lagos;M;U;09/10/2011
309910774;Catalina;Noguera;De la O;F;S;11/05/1974
402240860;Patricia;Domingues;Iglesias;F;U;01/10/1963
601680460;Alicia;Jerez;Echandi;M;V;21/01/2003
300120970;Hellen;NuÃ±ez;Walters;M;U;20/04/1978
105770239;Nazaret;Solano;Labrador;M;S;13/04/1970
102000220;Marianela;Quiroga;DÃ­az;M;S;05/03/1998
600820428;Valeska;Molina;Cubillo;F;S;17/12/2015
701810883;Zeidy;Solano;Padilla;F;U;27/01/1974
302890625;Jacinto;Quesada;Gaitan;M;S;27/10/2008
103860678;HernÃ¡n;ObregÃ³n;Huertas;M;C;08/12/1960
108900239;Aurora;Redondo;Mata;M;C;07/04/1992
302830566;Kendry;Mora;Alvares;M;U;30/12/2011
300740979;Tonny;Talavera;NuÃ±ez;F;U;04/09/2001
706820834;Julio;Villalobos;Barboza;M;U;15/04/2011
303350188;Nestor;Quesada;Hidalgo;F;U;19/02/1975
502060912;Silvio;Hidalgo;Lagos;F;C;04/05/1966
409060242;Fernanda;Wells;Mendoza;M;V;30/08/2013
107500451;Laura;Salas;Cerdas;M;V;16/09/1963
101050190;Diana;Blandon;DÃ­az;M;C;01/10/1963
704560245;Zulema;Zamora;Walters;F;U;02/12/2008
707260561;Melania;Madrigal;JÃ¡camo;F;C;06/11/1980
104590283;Marianela;Vindas;Urbina;M;D;07/03/1982
303750102;Julio;Lagos;Ruiz;M;U;27/08/1993
408620771;Laura;Aguero;Apuy;F;S;03/08/1993
204210153;Dayana;Araya;Lara;M;U;28/03/1991
305280015;Carolina;GambÃ³a;Picado;F;D;28/05/2011
209830314;Beatriz;Palma;GarcÃ­a;F;S;08/03/1998
609280024;Arturo;BolaÃ±os;Aguero;F;U;20/09/2002
308340098;RenÃ©;Abarca;White;M;V;03/10/1989
503120119;Mario;Solano;Campos;F;U;21/08/1992
407980217;Pablo;Echandi;Talavera;F;V;03/08/2018
205690178;Santos;Abarca;Ugalde;M;S;08/04/1980
701700277;Vanesa;Lara;Lara;M;C;26/01/1971
302800125;Debora;Zarate;Cruz;M;C;09/04/1971
709970008;Bryan;Valdez;IbanÃ©z;M;U;09/09/1989
708590929;Karla;Barrantes;Acevedo;F;D;22/12/1980
705800769;Kenyi;Redondo;Cubero;M;S;06/09/1979
106510078;Berta;Monge;Padilla;F;D;01/03/1996
508180488;Beverly;Ugalde;Navas;M;V;18/11/1964
306760472;Ximena;Cerdas;Mora;M;S;28/03/1987
508510765;Dunia;Con;Palacios;M;C;05/11/2018
605380475;German;Madrigal;Matamoros;F;S;01/10/1995
409410576;Marienny;Warren;JÃ¡camo;F;V;14/01/1969
702620610;Catalina;Matarrita;JaÃ©n;M;D;11/01/1970
102460340;BartolomÃ©;Ugarte;Vargas;M;D;10/10/1985
100030491;Osvaldo;Sancho;Vindas;M;V;29/06/1960
103910891;Silvio;Jerez;Molinares;F;U;18/08/2009
706280689;Paola;Molinares;Cascante;F;D;02/06/1994
300400580;Luis;Angulo;HernÃ¡ndez;F;C;30/12/1995
204710638;Mercedes;Fonseca;SanabrÃ­a;F;D;13/12/1961
608620536;Vilma;Matamoros;Aguero;F;D;23/08/2001
305520980;Braulio;Espinoza;Alvarado;F;U;03/11/1981
308390249;Kevin;CÃ³rdoba;SanabrÃ­a;M;S;17/04/2000
503830204;Odir;Rivera;Bonilla;M;S;25/07/2003
104490770;Yolanda;GarcÃ­a;Watson;M;D;16/12/1983
501950160;Antonio;Sancho;Mata;M;V;16/04/1993
606930375;Francisco;Quintero;FernÃ¡ndez;M;C;18/04/1988
501960025;Gabriel;Escalante;MarÃ­n;M;U;21/04/1967
500120999;Eneida;Hurtado;Ocampo;F;S;22/05/1978
507960961;Katherine;Ruiz;Urbina;F;S;25/11/1997
205440754;Leticia;Watson;Labrador;M;U;03/07/1977
506070042;Odir;Palma;Cabalceta;F;S;09/05/1986
409940064;Brandon;Talavera;Quesada;M;S;15/02/1989
607530417;Julio;Fajardo;Picado;M;D;29/04/1984
503300211;Gustavo;FernÃ¡ndez;Palma;M;C;04/07/1981
106820976;Kamila;Trujillo;Barboza;F;U;01/12/1964
402990235;Beverly;VizcaÃ­no;De la O;F;U;25/03/1995
209910182;Daniel;Echandi;Lara;M;U;02/12/1986
600510948;Zeidy;Villegas;Fonseca;M;S;08/07/1965
104910034;Esgardo;Quintana;Roldan;F;D;02/02/2005
101470911;Homero;Cernas;Mata;M;S;30/12/1986
303880647;Arelys;Iglesias;BolaÃ±os;M;D;24/02/1989
305680063;Damaris;Naranjo;Duarte;F;V;10/11/1974
408970957;Diego;Echandi;Gaitan;M;C;31/09/2005
204670797;Susana;OrdoÃ±ez;Mena;M;S;22/02/1982
208450877;JÃºan;RamÃ­rez;Mora;M;S;18/05/1960
704440786;Olger;Quintana;UreÃ±a;F;D;18/03/2002
700370466;Sabrina;Flores;IbanÃ©z;M;U;22/05/2015
107580008;Paola;OrdoÃ±ez;Huertas;F;C;16/10/1996
506590513;Fabiola;JÃ¡camo;Almengor;M;V;05/01/1989
306460269;Adriana;Apuy;BolaÃ±os;M;V;06/05/1994
308090596;Rigoberto;Castro;Lagos;F;V;16/06/1988
700210459;Boris;Valencia;Quintero;M;V;12/04/1995
306410639;Cesar;Almengor;AcÃ³n;F;U;21/06/2012
601960205;Ariana;Esquivel;Espinoza;F;D;26/12/1995
106250066;Jairo;Tijerino;Williams;F;S;19/01/2006
509230892;Ariel;OrdoÃ±ez;CÃ©spedes;F;V;01/04/1971
503420438;Alejandro;RamÃ­rez;Walters;M;V;15/02/1995
205890652;Saul;De la O;VizcaÃ­no;F;V;29/01/2017
304630163;Jaime;Valencia;Ward;M;C;25/03/1986
201280083;Valeska;Hidalgo;Fonseca;F;D;27/01/1984
104470591;Adriana;Trujillo;LÃ³pez;M;U;23/12/1998
304020392;Doris;Infante;Murillo;F;V;30/05/2000
109520218;Denis;Solano;LÃ³pez;M;U;24/03/1992
404190776;Yenori;Parra;Alfaro;F;C;03/02/1981
403990654;Norman;Matamoros;LÃ³pez;F;S;28/01/1986
408440153;Grisel;Naranjo;Cernas;F;S;06/08/1988
708130176;Susana;Warren;Tenorio;M;V;06/08/1963
703710101;Jorge;Cubero;Molinares;M;C;06/10/2013
501250584;Leopoldo;Araya;Ruiz;M;D;09/01/1993
504860889;Denis;Apuy;Alfaro;M;S;26/08/1975
504280932;YehÃºdi;Williams;Ibarra;F;D;22/03/1985
602350882;Clemencia;Molinares;Araya;F;U;03/03/2009
503280772;Osvaldo;Castro;Aguilera;F;V;24/12/1995
308410033;Osvaldo;Cubillo;UreÃ±a;M;U;03/04/1994
503500645;Licet;Espinoza;Zumbado;M;V;27/06/1970
203250462;Katherine;Padilla;Sequeira;F;U;05/04/1972
208480661;Karla;Rivera;Pomares;M;S;09/06/1983
501950077;Aldo;Pizarro;Brenes;M;U;05/11/1966
609050563;Olga;ObregÃ³n;VizcaÃ­no;F;D;15/01/2015
508520845;Paola;Trujillo;Monestel;M;D;09/10/2017
307050763;Katerina;Talavera;SanabrÃ­a;F;U;08/01/1969
401690619;Valery;Cernas;SanabrÃ­a;M;V;25/01/1988
500980526;Xiomara;VizcaÃ­no;JimÃ©nez;M;S;04/11/1983
307540645;Beatriz;Zamora;Cernas;F;U;18/07/1982
104820702;Kendrick;Rivera;Cambronero;F;S;20/05/2006
601660349;Gustavo;Trujillo;Vega;M;S;10/12/1990
301440769;Carlos;Mendoza;BolaÃ±os;M;U;04/04/2010
604980092;Valeria;Castro;Cerdas;F;U;16/04/1975
101080799;Fernanda;Cerdas;Sanchez;F;D;29/12/1964
109420421;Brandon;Quintana;Blandon;F;V;24/07/2012
200320306;Clemencia;Lamas;Rivera;M;S;02/10/2010
204550927;Mauricio;Hidalgo;Villagra;F;C;14/03/1992
404050483;Antonio;Zarate;ObregÃ³n;F;C;28/09/1978
700980492;Berta;Sibaja;Campos;F;D;11/01/1963
203590336;Eduardo;De la O;Waltz;F;C;04/10/1975
700370613;Joel;Nicolas;Zumbado;F;S;24/04/1977
100010443;Yvone;Bermudez;AragÃ³n;M;U;06/06/1970
100680346;Ãšrsula;Wong;Talavera;M;D;12/01/1992
209780209;Hector;Villegas;Tenorio;M;V;26/11/1963
202150247;Katherine;Aguero;Almengor;F;C;24/01/1962
204250526;Vernon;GonzÃ¡lez;Blanco;F;C;29/02/1974
504270146;Diego;Zumbado;Wong;F;S;12/12/2013
306780845;Nora;Rivera;Zarate;M;D;29/07/1993
503370210;Merlina;Ruiz;Monge;M;V;22/11/2001
404390578;Carlos;Pizarro;Artiaga;F;C;19/07/2018
103190803;Fernando;EstupiÃ±an;Carranza;F;C;19/03/1997
103540839;Victoria;Rueda;Campos;M;C;04/08/2006
702520484;Lourdes;Aguero;Reyes;F;U;17/08/2001
600010276;Fernando;RamÃ­rez;Huertas;F;D;20/07/2011
206120427;Boris;Blandon;Ocampo;M;D;13/11/2000
103930417;Naomi;Zarate;Villegas;F;C;31/03/1984
104620105;Ileana;Mendoza;Talavera;F;U;31/01/2011
308870991;Ernesto;Barboza;Quiroga;M;U;15/08/2014
609690373;Isac;Labrador;Peraza;F;U;22/03/2007
503120036;Ximena;Mora;Ulloa;M;D;21/04/1966
305830985;Silvia;Sibaja;Roldan;M;U;18/02/2016
208850054;FÃ©lix;Mendoza;Bermudez;M;U;12/04/1991
100910358;Huberth;Naranjo;Cubero;M;D;21/07/1981
709390099;Cecilia;Sequeira;Roldan;M;U;25/04/1978
701710308;Wilberth;Trujillo;Campos;M;V;26/04/1960
404410306;Hellen;UreÃ±a;Quintero;M;C;30/09/1997
103660701;Dayana;UreÃ±a;Cerdas;M;U;31/04/2012
203300970;Katherine;Mora;Monge;M;C;23/05/1984
603560056;Carmen;Brenes;BolaÃ±os;M;V;22/02/1986
404890696;Victoria;Mora;White;F;V;20/08/1977
507430405;Nazaret;Naranjo;Walker;F;S;16/06/1988
207660859;Diego;Brenes;Hurtado;F;D;06/02/1971
403990251;Miguel;Huertas;Labrador;F;U;08/06/1998
600190097;Deisi;Alvares;Matarrita;F;U;13/08/1994
407890738;Cristobal;LeitÃ³n;Cambronero;M;D;27/06/1980
503160151;Cristian;Cambronero;Ojeda;M;S;13/02/1983
505790081;Luis;Matamoros;Wong;M;V;21/02/1984
204050046;RaÃºl;Barboza;CÃ©spedes;F;C;22/11/2003
609810745;Cristal;Tenorio;Izaguirre;M;S;06/09/2008
602280773;EfraÃ­n;Esquivel;Herrera;M;V;28/05/1999
201700794;Mauricio;Alfaro;Rodriguez;M;D;10/11/2008
107000291;Damaris;Tenorio;Flores;F;U;15/04/2014
105960723;Bernarda;Sibaja;Almengor;M;S;29/07/1961
606290961;Gilberto;Acevedo;Talavera;M;V;14/01/2008
509240597;Danilo;SanabrÃ­a;Alfaro;M;C;05/08/1980
607920949;Karen;Tenorio;Watson;M;S;06/01/1969
207280169;Isac;Wells;Izaguirre;M;S;28/02/1993
203920640;Victor;Espinoza;Rodriguez;M;V;10/08/2006
309940928;Yenori;VizcaÃ­no;JuÃ¡rez;F;V;09/11/2017
704020110;Amanda;SÃ¡enz;Wade;M;S;09/06/1994
309430954;Yirlania;Alvarado;Labrador;F;V;13/11/1978
206920544;Katia;Hidalgo;Quesada;M;U;20/03/2015
703350666;Zaida;Sanchez;Sanchez;F;V;23/04/1987
307020862;Willis;GambÃ³a;Ballesteros;M;V;16/09/1968
109930252;RaÃºl;JuÃ¡rez;Wheeler;F;V;10/11/1964
705980650;YehÃºdi;Rivera;Vargas;M;S;30/03/1976
607270339;Omar;Iglesias;Esquivel;M;D;15/05/1986
204240084;Bernarda;Ulloa;Con;F;S;31/04/1997
701620165;Wilberth;Manzanares;Noguera;M;C;20/11/1997
207560694;Sandro;Huertas;Apuy;F;S;01/06/1972
201570600;Sandra;Wong;Pizarro;M;U;23/09/1972
304950940;JosÃ©;De la O;Cerdas;M;D;16/06/2010
609170862;Carolina;Mora;Perez;M;C;06/07/1996
303340881;Humberto;Arias;De la O;M;S;29/01/1990
504340932;JosÃ©;Izaguirre;Barrantes;M;C;16/01/2017
403360162;Mauren;Hidalgo;Sancho;F;D;30/09/1978
409380943;Marcos;Espinoza;Sanchez;M;V;15/05/1983
306220505;Sergio;White;Wong;M;S;27/08/2006
300020655;Samiel;Pizarro;Wheeler;F;C;23/02/1989
207380083;Jairo;Hurtado;MarÃ­n;F;V;11/08/1977
703120269;Yolanda;Aguirre;Reyes;M;U;09/12/1978
601010190;RaÃºl;Quintana;Quintero;M;U;08/05/2017
709580659;Orlando;Torres;Zarate;M;D;13/03/2002
509730939;Morticia;ChavarrÃ­a;OrdoÃ±ez;F;V;02/02/1960
202930025;Ricardo;Cruz;Palma;M;V;24/06/2001
409810021;Elizabeth;Urbina;Almengor;M;V;10/12/1970
200950578;Lorena;Apuy;Barboza;F;S;13/03/1988
603610957;Gabriel;Barboza;Apuy;F;U;24/06/2007
102560956;Tatiana;Barboza;Paniagua;F;D;07/02/1963
301020448;Sharon;Sancho;Labrador;M;S;09/04/1974
202250319;Samiel;OrdoÃ±ez;Infante;M;V;23/10/2016
208820671;Fran;Quiroga;Arias;F;S;22/01/2012
302430430;Danilo;Sibaja;GambÃ³a;M;U;25/08/1987
406760013;Mauricio;JÃ¡camo;Rivera;M;U;17/01/2009
300560197;Antonio;Mora;Ocampo;M;C;09/01/1989
509910360;Yonan;Naranjo;Tenorio;M;S;11/05/2016
503990708;Jairo;ChavarrÃ­a;Barboza;F;C;31/02/1976
700700273;Omar;White;Espinoza;M;V;26/04/2007
704580027;Jorge;Ibarra;Galan;F;S;18/03/1989
700760238;Jael;Molinares;Quiroga;F;S;02/12/1975
601170552;Jessica;Matarrita;De la O;M;C;03/07/1968
406870898;Yonan;Campos;Palma;M;C;13/04/1989
406090697;Bernarda;Fajardo;Walker;M;V;14/06/2010
608410124;Tania;Cabalceta;Abarca;F;D;26/06/1979
109530629;Andrea;Domingues;GonzÃ¡lez;F;C;27/06/2012
507670177;Arturo;Aguilar;Campos;F;S;12/02/1966
601560835;MÃ³nica;Cubero;White;F;S;03/11/1990
609570860;Fabricio;JuÃ¡rez;Quintana;M;U;11/10/1991
409040916;Jaime;Duarte;DurÃ¡n;M;C;24/02/2004
309380250;Ileana;Ulloa;LÃ³pez;F;U;12/10/2000
700890079;Antonio;Alfaro;Caballero;F;S;11/01/1960
403040826;Sergio;Alvarado;Varela;F;S;28/09/1969
103530179;SofonÃ­as;Paniagua;Pacheco;M;C;01/07/1961
708640255;Wilfrido;SÃ¡enz;Rivera;M;U;15/09/2008
208570067;Dunia;Rodriguez;Villagra;M;V;13/06/1980
601620237;Xiomara;SanabrÃ­a;Soto;M;U;09/12/2010
609830124;Diego;Quesada;Escalante;F;U;18/08/1992
307510892;Sabrina;Manzanares;Aguilera;M;S;24/02/1993
309780751;Ricardo;Jerez;Zamora;M;V;31/09/1992
602300873;Tonny;Alfaro;ChÃ¡ves;M;D;31/06/1966
408230234;Hector;Mendez;Gaitan;F;S;25/07/2001
504830838;Francini;Campos;Espinoza;F;D;31/05/1973
600120122;Jairo;Hidalgo;Noguera;M;S;31/07/1997
205370816;Eneida;Hidalgo;Zamora;F;C;29/03/1973
208560497;Yonan;Rodriguez;Molina;F;S;18/03/1989
702660843;Kendall;Cubillo;Ojeda;F;V;02/04/1995
602540854;Elsa;Ugalde;IbanÃ©z;F;D;12/07/1976
508960816;Patricia;Flores;Alfaro;M;S;12/02/2009
408440429;Willis;Matarrita;AragÃ³n;M;C;27/03/2007
504920573;Dayana;Cerdas;EstupiÃ±an;F;D;20/05/1987
205890627;Amanda;Mata;Ulloa;F;U;01/03/1978
405150580;Filomena;Cernas;DÃ­az;F;D;26/01/1992
203570313;Francini;LÃ­;Manzanares;M;S;30/11/1981
604920446;Katia;Aguirre;Mora;F;U;25/11/1999
704780276;Paola;Tenorio;Tijerino;F;C;20/04/1967
207440795;Julia;Nicolas;Quesada;M;C;03/09/1987
100230365;Karen;Fajardo;Wong;F;D;06/10/2012
703220920;Gustavo;Palma;GonzÃ¡lez;M;D;29/11/2003
707610585;Amanda;Watson;Barahona;F;C;30/12/1983
501030685;Sergio;Cernas;Waltz;M;C;05/01/2003
401520281;Roberto;Rodriguez;Quintana;M;D;09/03/1998
401400657;Yenori;Domingues;Labrador;F;V;21/09/1972
606350381;Ignacio;Hidalgo;SanabrÃ­a;F;D;16/10/1977
205140381;Alfonso;IbanÃ©z;Cubero;F;U;04/05/1990
204890961;Debora;Manzanares;ObregÃ³n;M;D;13/11/1972
301170007;Jessica;Zamora;Pacheco;M;C;25/05/1963
201130740;Alicia;Wright;Villalobos;M;C;09/10/1970
300140198;German;Walters;Espinoza;M;C;29/01/1976
407390218;Walter;Blandon;Bermudez;F;U;12/04/1992
304590170;Franklin;Cruz;Blandon;F;S;06/12/1968
209190765;Deisi;LeitÃ³n;Tenorio;F;U;19/10/1972
104880972;German;Picado;Quiroga;F;U;02/09/1986
502960887;Laura;Mendez;Valencia;F;S;08/11/1997
200200301;Yonan;Fajardo;Huertas;M;V;11/10/2015
702580695;Lady;Domingues;Soto;F;U;11/08/2010
103760756;Naomi;Mendez;Aguilera;F;V;06/06/1962
601270872;Bernarda;UreÃ±a;Fonseca;M;D;10/05/1985
705390290;Wilberth;DurÃ¡n;Campos;F;C;25/10/1964
207600953;Karen;NuÃ±ez;Tenorio;M;S;24/08/2010
404720486;Marcos;Alvarado;Sanchez;M;C;11/08/2000
404840691;Santos;Rueda;IbanÃ©z;M;S;24/08/2012
509220543;Merlina;Cernas;Mora;F;U;25/09/1978
504620068;Gustavo;Zamora;Izaguirre;F;V;03/07/2013
507010990;Luis;Ballesteros;Monestel;M;D;13/03/1963
600360842;Deisi;JimÃ©nez;Wright;M;D;19/09/1987
403400625;Irma;Gaitan;Cordero;F;D;18/02/1970
202580229;Alexander;Villanueva;Matarrita;F;C;06/03/2012
505960411;Catalina;Warren;Vargas;M;C;12/11/1963
307490163;Mauren;QuirÃ³s;Wade;M;D;05/02/2014
303510698;Santiago;Navas;Matamoros;M;C;04/10/1964
403970832;Deisi;Infante;Monestel;M;C;18/12/2003
607950469;Santos;LÃ­;Vega;M;V;31/07/1973
704490987;Diana;Pacheco;Bermudez;M;U;03/01/1961
204180408;ZacarÃ­as;Cortes;Quintanilla;M;V;19/10/1998
401990237;Zeidy;Walters;Molinares;M;S;24/02/1963
602000564;Julia;Almengor;Picado;F;U;18/06/2010
201270611;Ricardo;ObregÃ³n;Araya;F;D;16/10/1993
105050029;Leopoldo;Barahona;Ruiz;F;C;14/06/1972
106280370;Priscila;Manzanares;Watson;F;V;24/07/1979
504650073;Samuel;Noguera;JaÃ©n;M;U;26/08/1962
605820902;Katherine;Sanchez;Manzanares;M;S;31/08/2004
105360411;Yirlania;Bonilla;Perez;M;U;11/12/2006
602990599;Ofelia;Cordero;Roldan;M;S;07/06/1988
609740153;Samuel;Aguilera;Alvarado;F;C;14/05/1984
604780181;Sandra;Ochoa;Echandi;F;D;15/05/1992
601360646;David;Monge;QuirÃ³s;F;S;11/12/1970
108100217;Gustavo;Walters;JÃ¡camo;M;D;14/05/1997
401300205;Ivania;Blanco;Quiroga;F;C;22/04/1998
708790199;Wenceslao;Acevedo;Artiaga;M;V;10/04/1992
101210712;Eduardo;Soto;Brenes;M;D;20/07/2017
206590527;Paula;Rodriguez;Wells;M;S;27/03/1960
205680327;Jesenia;ChavarrÃ­a;Ruiz;F;C;23/03/1980
207770735;Wilberth;Parra;Villanueva;M;U;23/08/1995
504920091;Ileana;Caballero;De la O;F;S;25/08/1997
308100793;TeodÃ³ro;Brenes;Picado;F;C;16/01/1984
605310456;Grisel;Fuentes;AragÃ³n;F;S;20/11/2004
609260599;Santos;ChÃ¡ves;Salas;F;U;23/04/1990
704690922;Morticia;Brenes;JimÃ©nez;F;D;04/09/2016
407200647;SofonÃ­as;Izaguirre;Murillo;F;C;25/11/1993
703310046;FÃ©lix;Tijerino;Parra;M;D;05/09/1970
301560075;RocÃ­o;Araya;Duarte;M;C;24/03/2014
408110641;Grisel;Artiaga;Lagos;F;S;14/03/1991
502170240;Victoria;Sancho;Quintero;F;D;01/01/1996
305970281;JesÃºs;Flores;Ugarte;M;U;14/03/2000
105770149;Karen;Molina;Zumbado;F;U;11/07/1984
109720542;Paolo;SaborÃ­o;Ugalde;M;V;01/04/1992
204920096;Estiven;Salas;ObregÃ³n;F;D;20/02/2002
209290934;Cristian;Sanchez;Matarrita;F;S;02/05/1966
403690510;Nestor;SÃ¡enz;Araya;M;C;03/04/1980
104170107;Hector;JaÃ©n;Valencia;M;C;30/03/2004
207810517;Morticia;CÃ³rdoba;Arias;M;S;16/10/1986
309960024;Federico;Barboza;Rueda;M;V;07/02/1963
408940914;Alexander;Villagra;Blandon;F;V;15/01/1981
403030175;Kamila;JuÃ¡rez;Rodriguez;F;V;19/07/1969
704450663;Luis;Parra;Hurtado;M;S;10/11/1965
709630998;Odir;Jerez;Tijerino;M;V;17/12/1989
608420172;Dayana;Blandon;Conejo;M;D;28/12/2012
702540382;IsaÃ­as;Redondo;Mata;F;U;18/08/1993
206270756;RosalÃ­a;Alfaro;Mena;F;S;04/03/2006
700250350;Clemencia;Wheeler;LÃ³pez;F;S;31/12/1998
507360723;Alicia;Aguirre;Echandi;M;D;07/05/2007
408650799;Wilberth;FernÃ¡ndez;Sequeira;M;V;29/11/1960
407980846;Sonia;Cabalceta;Escalante;M;S;27/02/2018
207930165;Bruno;Cerdas;IbanÃ©z;M;D;29/06/1995
504220959;VerÃ³nica;Villalobos;Ward;M;V;24/10/1999
404650237;Valery;Mata;Palacios;M;U;05/03/1995
104720207;Braylin;Palacios;Zarate;M;C;09/03/1995
505550258;Eduardo;Blandon;Blanco;F;V;20/08/1996
100310574;IsaÃ­as;Acevedo;DurÃ¡n;M;D;13/11/2012
603430442;Willis;Molina;Lara;M;D;24/04/2003
506390348;Estiven;GonzÃ¡lez;Murillo;F;V;06/10/1987
104710707;William;FernÃ¡ndez;Ochoa;M;C;05/06/2014
406590056;Willis;Matarrita;Rodriguez;M;U;28/04/1970
